OrderID,CustomerID,CustomerName,Country,Category,OrderDate,Quantity,UnitPrice,PaymentMethod,TotalAmount
744,71a3fad2-b094-4d2a-aaa9-3b436d15f16f,Joshua Myers,Canada,Fiction,2025-02-05,1,27.17,Credit Card,27.17
745,ba108217-0ad7-49a2-b277-16ec59fefbbc,Linda Davis,USA,Fantasy,2024-04-12,3,39.72,Credit Card,119.16
746,9d66e815-5a41-43b3-a95f-176cdebac186,Dana Baldwin,Germany,Fiction,2023-12-27,5,23.62,Credit Card,118.1
747,a3b442bd-4649-4296-af58-42c3ff86cc31,Richard Hensley,Canada,Fiction,2023-12-16,1,43.1,Gift Card,43.1
748,0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,Joseph Clayton,Canada,Romance,2023-07-03,3,38.02,Gift Card,114.06
749,67fd64c4-a334-458a-abd2-b5121335e5db,Joseph Chan,Germany,Fiction,2024-12-16,1,17.5,Credit Card,17.5
750,bff9507d-cd14-403e-8359-9af65d01f55f,Brian Nixon,UK,Non-Fiction,2023-09-28,3,16.57,Gift Card,49.71
751,07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,Pamela Meyer,USA,Fiction,2025-03-07,1,36.24,Credit Card,36.24
752,ad973b67-9b89-45cb-9942-644c248d31ec,Christopher Bell,Germany,Fiction,2024-06-07,3,30.69,Bank Transfer,92.07
753,20509c62-08e8-45d7-b02c-1821c8040fb7,Charles Pham,UK,Fiction,2024-04-23,2,47.24,Credit Card,94.48
754,a52964ff-c74c-4890-bc6a-3174113634a5,William Ortiz,Canada,Fiction,2023-05-31,4,21.24,Credit Card,84.96
755,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,Tracy Diaz PhD,USA,Science,2024-02-06,2,45.98,Gift Card,91.96
756,2747b93c-9ae7-4eab-884a-67809136f1f8,Scott Bean,Australia,Romance,2025-04-08,2,46.4,Credit Card,92.8
757,5ef787b8-f2e6-495f-b32e-2016add702c9,Marcia Griffin,UK,Non-Fiction,2023-12-26,1,17.27,Credit Card,17.27
758,13aec376-c359-410a-b1a6-014c5f3c44dc,Michael Williams,Canada,Fantasy,2023-11-30,1,31.66,PayPal,31.66
759,5df06e8c-878a-4ed9-a33f-fc8292ec89af,Tiffany Jackson,Germany,Fiction,2025-01-07,1,55.49,Gift Card,55.49
760,4758367b-a649-4cdc-907b-907265e58f34,Benjamin Castillo,Australia,Non-Fiction,2023-11-27,3,41.01,Credit Card,123.03
761,06a241af-1d0a-47f7-b5e4-a4713fe68c9c,Anna Novak,USA,Fiction,2023-05-13,1,33.52,PayPal,33.52
762,848af440-7fc1-4858-afa0-d842bc55300b,Kristin Brandt,Canada,Science,2025-01-01,3,47.87,Credit Card,143.61
763,1e2595b8-8fc9-486b-a9dd-ebf563119aca,Tiffany Rowe,USA,Non-Fiction,2025-04-11,2,27.63,Credit Card,55.26
764,b43bd27f-42a2-49a6-8664-12854303cbc1,Kimberly Kennedy,UK,Science,2024-01-08,2,30.08,Credit Card,60.16
765,9ca3fbb3-ff11-48ba-b6ee-1640723ef466,Karen Gillespie,USA,Romance,2024-10-09,3,37.53,Bank Transfer,112.59
766,ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,Christina Salinas,UK,Children,2023-12-09,3,56.31,Credit Card,168.93
767,22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,Robert Shaffer,Australia,Science,2024-05-04,3,21.19,Credit Card,63.57
768,2c33350c-73b9-41d8-92f5-131ada52d2ee,Rebecca Thompson,Germany,Fantasy,2023-12-29,1,42.06,Credit Card,42.06
769,ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,Kara Estrada,Canada,Non-Fiction,2024-01-21,1,29.01,Gift Card,29.01
770,f7b217c7-ae92-4a71-8f7d-cb431679742f,Eric Simmons,Australia,Non-Fiction,2023-09-19,1,53.64,PayPal,53.64
771,aaf78c67-51d0-4109-bc90-2838d8741408,Philip Weaver,USA,History,2023-09-12,2,46.49,PayPal,92.98
772,8ccc9cea-109f-48ee-b5a4-720058f0dd23,Kaitlin Smith,Australia,Science,2023-12-08,1,33.85,Credit Card,33.85
773,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Andrew Rose,USA,Fiction,2023-07-19,5,43.96,Gift Card,219.8
774,b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,Michael Hernandez,Canada,Non-Fiction,2025-04-07,3,26.35,Credit Card,79.05
775,2c913a7c-a340-4f08-b341-91b8ed6522b4,Michael Cross,Australia,Children,2023-09-26,2,25.49,Credit Card,50.98
776,3967e60a-823d-4107-9c8a-c066cb2fafa3,April Cummings,USA,Non-Fiction,2024-03-15,2,72.85,Gift Card,145.7
777,cac4d0eb-3373-430e-bc31-a5971f119c0f,Edward Valentine Jr.,USA,Fiction,2025-01-29,1,29.41,Gift Card,29.41
778,7e7838c9-ca55-438b-bc9a-be10238d6f44,Jonathan Taylor,UK,Fantasy,2024-08-16,1,37.67,PayPal,37.67
779,9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Andrea Oneill,UK,Romance,2023-05-24,1,29.11,PayPal,29.11
780,fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Jason Baxter,UK,Children,2025-01-13,1,15.72,Credit Card,15.72
781,e25df9a8-9ca8-45c4-a138-afe08d38bbd8,Patrick Chan,UK,Science,2024-04-27,3,19.69,Gift Card,59.07
782,65edcfe3-4f2d-4d3f-90d4-de39161237c9,Jared Becker,Canada,Fantasy,2023-05-19,5,40.08,Credit Card,200.4
783,7a89cbeb-b807-478a-b788-f5d1ffe575f6,Donald Bryan,USA,Fiction,2024-12-31,1,13.83,Credit Card,13.83
784,68d0a2a8-c4e7-47dd-a929-de738693fd9d,Nathan Brown,Canada,Non-Fiction,2025-02-11,3,24.33,Gift Card,72.99
785,20156a72-12e1-43a6-932c-ae01d2c65ee4,Pamela Carter,USA,Children,2023-08-23,2,44.78,PayPal,89.56
786,12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Teresa Lopez,Germany,Romance,2024-11-05,2,38.4,Credit Card,76.8
787,8471b4b0-ae1b-4f69-b740-d83173318749,Walter Romero,UK,Fiction,2024-09-01,1,28.81,Gift Card,28.81
788,d43cdd6d-e0c1-4f1e-a0da-897258321ee4,Steven Barker II,Canada,Biography,2023-12-11,1,28.35,Bank Transfer,28.35
789,96792482-a3c9-48e4-8d22-38e6c7bf4fbc,Maria Simmons,Canada,Children,2024-07-19,1,19.55,Credit Card,19.55
790,21084dd9-f75d-4e3c-848d-56502e9522d6,Sharon Rogers,Germany,Non-Fiction,2024-08-11,3,68.44,Credit Card,205.32
791,de431e06-e924-4069-80bb-ae526ec01269,Brittany Taylor,USA,Non-Fiction,2023-07-23,3,20.26,Credit Card,60.78
792,84a2576c-1fc9-45f8-94d6-07350e2f8958,Mr. Matthew Peterson,UK,Fiction,2023-11-24,2,50.16,Credit Card,100.32
793,2976aab2-2a26-4770-8ddb-1b36272c0588,Lisa Stevens,Canada,Romance,2024-09-27,2,5,PayPal,10
794,39b86bb2-b596-4a7c-af4a-fa885299e505,Andrew Rodriguez,UK,Biography,2023-07-13,1,48.13,Credit Card,48.13
795,84d67c4f-f0df-4684-b28e-41225894f7f1,Lee Boone,USA,Non-Fiction,2023-05-02,3,49.66,Credit Card,148.98
796,143029a9-d88f-4c94-88b7-63d5e519dd7e,Mr. Luis Bell,Germany,Biography,2024-10-09,2,21.02,Credit Card,42.04
797,f4d375c1-a293-49fa-b240-d7a14027ab7d,Amber Allison,Germany,Romance,2024-04-21,1,25.74,Credit Card,25.74
798,a0017720-200b-4903-8642-6c458d03f17a,Nathaniel Gomez,UK,Children,2025-02-22,1,51.02,Credit Card,51.02
799,17eaec83-8892-442f-9d4b-2bf94d85e9c7,Michael Montes,UK,Science,2023-07-08,2,17.87,Credit Card,35.74
800,9780c215-2b2b-48e9-a417-c09380a8a23d,Aaron Adams,Germany,Non-Fiction,2024-04-23,5,41.55,PayPal,207.75
801,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,Christina Woods,UK,Science,2025-01-17,2,24.84,Credit Card,49.68
802,e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,Christopher Blankenship,USA,Fiction,2024-06-23,2,48.51,Credit Card,97.02
803,ec86a890-d7b0-4bdc-966e-3cbe9aea622f,Vincent Welch,UK,Science,2024-04-13,2,62.94,Credit Card,125.88
804,dd20c3bf-d342-4f08-8a8b-b5b490494583,Frank Martinez,UK,Fiction,2024-05-26,5,19.91,Bank Transfer,99.55
805,f2d3f761-0ba3-4279-94cb-056407437c3b,Daniel Munoz,Canada,Romance,2024-07-04,1,43.83,Credit Card,43.83
806,43c07d43-93a7-4792-8561-b8dca4364fcd,Douglas Martin,UK,Romance,2024-03-14,1,49.67,Credit Card,49.67
807,92779574-c457-4cc3-b5f7-89bca6b07458,Richard Cook,Germany,Fiction,2024-05-12,1,5.09,Credit Card,5.09
808,07c0d116-a394-4d54-9e3c-5a886aa56e6d,Elizabeth Villarreal,Germany,Non-Fiction,2024-11-26,1,50.07,Bank Transfer,50.07
809,8baaf744-a08d-421b-a395-4cb17f7f6c0a,Tracey Melendez MD,Canada,Children,2024-01-24,3,40.26,Credit Card,120.78
810,4d560a3d-f4e7-469a-a454-09374a27ebf2,Samantha Aguilar,USA,Science,2024-11-17,1,44.62,PayPal,44.62
811,ceae71cf-ce00-4af0-beb0-51817ba24588,Carlos Burke,India,Non-Fiction,2023-09-28,3,7.62,Credit Card,22.86
812,741b77f5-4c24-4053-a7f5-ae02af5b8f47,Kimberly Steele,Australia,Science,2024-10-08,1,46.16,Credit Card,46.16
813,2877f5d9-0f56-45f8-b048-faa112ae5c22,Matthew Farley,USA,Non-Fiction,2024-02-14,2,32.26,Credit Card,64.52
814,76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,Suzanne Luna,Germany,Fiction,2025-04-02,1,17.91,PayPal,17.91
815,24c778a5-9b4e-464b-9716-dc2e343ada2a,Thomas Hamilton,Germany,Fiction,2023-05-01,5,45.52,PayPal,227.6
816,51beb80e-b7e6-414c-9c8a-49225005680f,Karen Macias,Canada,Fiction,2023-04-23,1,47.17,Gift Card,47.17
817,586a346a-dc5b-47d1-bcef-1972bbf483ce,Corey Torres,UK,Romance,2023-11-23,5,33.85,Gift Card,169.25
818,c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,Grace Torres,Canada,Biography,2025-01-29,1,40.44,Credit Card,40.44
819,1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,Kelly Martin,USA,Non-Fiction,2024-12-15,2,32.57,Credit Card,65.14
820,1f5d988f-776a-4f09-bde2-885951b1943c,Jamie Woods,Canada,Children,2023-12-22,1,14.37,Gift Card,14.37
821,24108e9a-3f77-4cae-b318-b96d44790612,Jared Dawson,Australia,Fiction,2024-11-26,2,32.84,Credit Card,65.68
822,f204be89-4a4b-4563-8cf4-77ef18c8a616,Steven Delacruz,USA,Science,2023-12-14,1,53,Bank Transfer,53
823,6b0ae0e3-9d89-4047-9d39-d7936257a4a2,Sandy Austin,Canada,Fiction,2024-01-13,2,53.21,Bank Transfer,106.42
824,e6fdd7af-dd84-4acc-b672-94643f8ea40a,Pamela Perez,Canada,Science,2024-05-13,2,22.62,Credit Card,45.24
825,ef0a573d-53d2-456d-9040-158728e213bc,Maria Davidson,Canada,Fantasy,2024-08-06,1,38.59,PayPal,38.59
826,3098f7b2-500e-45c0-b89b-df7f93e34c35,John Lin,Germany,Fiction,2023-11-28,2,36.15,Credit Card,72.3
827,fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,Lori Le,Canada,Romance,2023-08-09,5,42.41,Credit Card,212.05
828,e10b1a47-7fae-4748-b781-321e83c501cb,Alexandra Jones,Canada,Fiction,2024-05-12,5,35.78,Gift Card,178.9
829,170d7507-05ee-41d4-bf53-a88e4efc8248,Karen Woods,UK,Non-Fiction,2025-02-20,2,45.83,Credit Card,91.66
830,750d112e-8164-4eec-a4ab-851bf1fac6e7,Shawn Sullivan,Canada,Fiction,2024-02-04,3,28.79,Credit Card,86.37
831,95560a2d-3713-4466-bda0-6476f778c676,Tracy Whitaker,USA,Non-Fiction,2023-10-18,2,51.55,Credit Card,103.1
832,4806f804-0cf0-474c-8c74-dc0f5a575539,Dennis Moore,Canada,Fiction,2024-04-18,4,27.03,Credit Card,108.12
833,d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,Jason Greene,USA,Non-Fiction,2023-10-06,4,37.89,Credit Card,151.56
834,4926ce5f-7878-4140-ac2a-4f71a77d95f1,Philip Robbins,USA,Non-Fiction,2024-04-10,2,44.98,PayPal,89.96
835,1b84edc3-d8e0-49de-8217-ea0e896490ab,Ronald Villegas,Canada,Non-Fiction,2023-10-01,1,38.26,PayPal,38.26
836,43b47ee5-e1e8-4e7e-a249-8f666e51484d,Meghan Hernandez,Canada,Science,2023-08-30,2,5,Gift Card,10
837,673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,Tony Wilson,Germany,Fantasy,2025-03-24,2,39.49,Credit Card,78.98
838,0d18ab95-668c-4477-8b95-017c5dae1201,Robert Foster,Canada,Non-Fiction,2024-02-24,1,45.34,Credit Card,45.34
839,5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,Deanna Choi,UK,Fiction,2025-02-10,4,39.47,Credit Card,157.88
840,62e7c1a6-12d2-4a06-89e1-cd138da00495,Kenneth French,UK,Non-Fiction,2025-03-29,2,49.12,Bank Transfer,98.24
841,8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,Madison Boyd,USA,Fantasy,2024-10-08,1,52.58,Credit Card,52.58
842,9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Leroy Walker,UK,Science,2024-07-12,3,24.58,Credit Card,73.74
843,20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,Lisa Mercer,USA,Children,2025-03-01,1,9.29,Credit Card,9.29
844,5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,Robert Martin,India,Fiction,2024-01-16,4,17.01,Credit Card,68.04
845,8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,Marcia Flowers,USA,Non-Fiction,2023-09-26,2,36.07,Gift Card,72.14
846,24eeb4a6-c145-45c7-9d98-6115f05eeefe,Maria Morris,Canada,Non-Fiction,2024-04-07,4,44.19,Credit Card,176.76
847,66c14dca-8255-4a61-9a3b-031932f57510,Jason Steele,USA,Fantasy,2023-08-15,5,33.13,PayPal,165.65
848,09f64405-0b99-4034-8a4e-255280051b10,Rebecca Miller,India,Fantasy,2023-11-07,2,14.26,Bank Transfer,28.52
849,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,Scott Smith,Canada,Fiction,2023-12-21,1,39.45,Gift Card,39.45
850,2620f9a9-74fd-43d1-84f2-fd0f79474bfa,Jeffrey Durham,UK,Children,2023-11-21,4,35.17,Credit Card,140.68
851,23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,Julie Chan,USA,Fiction,2024-07-08,1,37.41,Credit Card,37.41
852,518b2f21-9cf2-4859-ae6e-2e7253f591dc,Adam Cortez,UK,Non-Fiction,2024-04-26,3,62.14,Gift Card,186.42
853,9dd2f9de-fd98-4e33-a498-abe92999bbef,Justin Andrews,USA,Fantasy,2024-11-05,3,47.28,Bank Transfer,141.84
854,97fe56c5-4c9a-4f24-97b4-c294bd44089d,Makayla Reynolds,Germany,Children,2023-07-25,1,32.99,Gift Card,32.99
855,827c9f8c-d40a-45e9-81df-6517561c9210,Jennifer Hancock,USA,Non-Fiction,2023-08-27,4,15.11,Credit Card,60.44
856,901bcdef-b56f-48ce-bd66-971e88476c56,Elizabeth Hayes,USA,Fiction,2025-04-04,3,55.17,Credit Card,165.51
857,044251db-d0d4-4a67-b992-8faa4cbf131d,Ryan Thornton MD,USA,Romance,2023-08-24,1,8.5,Credit Card,8.5
858,1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,Amy Morse,Canada,Science,2024-02-10,1,30.78,Credit Card,30.78
859,4ec3f970-956d-40e4-aaa2-6216fada98f5,David Morales,UK,Children,2025-03-28,4,17,Credit Card,68
860,df41e335-b9ae-48e4-a615-99c8cbf81f86,Charles Thornton Jr.,USA,Fiction,2024-07-25,1,28.88,PayPal,28.88
861,98cf1188-06d2-4913-a117-3719b023a0ea,Trevor Shepherd,Australia,Non-Fiction,2023-12-23,2,33.64,PayPal,67.28
862,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,Kenneth Howell,Canada,Biography,2025-04-18,1,15.27,Credit Card,15.27
863,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,David Andrews,Canada,Children,2023-06-18,1,5,Credit Card,5
864,0d259caa-b8ad-4d87-ba40-45dd93dfd907,Destiny Nash,Canada,Non-Fiction,2023-12-04,3,20.51,Credit Card,61.53
865,86341718-2ba6-4db3-bafe-b1149561c813,Megan Grimes,Canada,Children,2024-09-08,4,14.69,Credit Card,58.76
866,c64c9647-9ea7-417c-b89f-7039a107cc46,Melissa Thompson,UK,Romance,2025-03-12,1,20.65,Gift Card,20.65
867,d25864f2-25d4-40fc-a154-2765d756ba9c,Michael Cook,USA,Non-Fiction,2024-08-29,2,30.76,Gift Card,61.52
868,9293f705-0815-4147-be00-980eae441e21,Ronald Mckenzie,USA,Fiction,2025-03-19,1,57.82,Credit Card,57.82
869,30d73df7-1c22-4cea-b355-56a5f2bd92f2,Daniel Smith,Germany,Science,2023-10-28,2,26.02,Gift Card,52.04
870,6b352f85-504e-4687-b0e7-e75604d9145e,Mr. David Villanueva,Germany,Science,2024-03-11,2,27.05,Credit Card,54.1
871,34323ec6-b0c4-401c-a9b7-c0fa26c432f6,Amber Odom,Canada,History,2024-07-30,3,33.43,Gift Card,100.29
872,9c89d374-c664-45a7-8077-3e33690e7e62,Brian White,USA,Fantasy,2023-08-26,1,44.93,Credit Card,44.93
873,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,John King,UK,Non-Fiction,2025-04-10,1,43.42,Credit Card,43.42
874,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,Kimberly Lee,Canada,Fiction,2025-03-02,2,6.22,Credit Card,12.44
875,8f964685-3514-4890-84c8-6c4623595fa4,Brooke Allen,USA,Biography,2023-05-29,1,19.33,Credit Card,19.33
876,7a768555-a987-4218-bf84-faef5336723b,Frederick Jones,USA,Non-Fiction,2023-06-08,1,51.62,Credit Card,51.62
877,f4e95734-5052-4700-a077-96a38685abaa,David Anderson,UK,Science,2024-07-16,5,27.18,Gift Card,135.9
878,887b03e5-e980-4808-b5ac-824c2c55aef7,Allen Erickson,UK,Science,2023-07-06,2,49.45,Credit Card,98.9
879,ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,Herbert Ferguson,USA,Children,2024-12-16,3,45.76,PayPal,137.28
880,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Dr. Tyler Adams DVM,USA,Fiction,2023-08-12,3,5,Gift Card,15
881,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,Christian Woodard,USA,Romance,2024-01-16,3,10.15,PayPal,30.45
882,f5141058-3138-4975-bbf3-3a349c2dfa97,Megan Shah,UK,Romance,2024-11-01,2,30,Credit Card,60
883,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,Benjamin Wheeler,USA,Science,2025-01-08,3,41.01,Credit Card,123.03
884,fb756923-f910-4bb3-b105-32523990e2c9,Robert Foley,USA,Children,2024-05-23,2,30.99,Bank Transfer,61.98
885,b4746349-49fc-4cd8-856b-ad4c4c3077c4,David Owen,Australia,Fiction,2024-02-07,2,32.08,PayPal,64.16
886,7d2f4e58-b47a-4c5b-b0b3-901535102852,John Black,USA,Fiction,2023-10-23,3,35.52,Gift Card,106.56
887,8f7c1d59-594b-4a3a-bad4-65a15129950d,Sarah Short,UK,Non-Fiction,2025-02-21,1,33.49,Credit Card,33.49
888,b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,Stacey Berger,USA,Non-Fiction,2023-12-21,1,34.51,Credit Card,34.51
889,92cf6021-1f33-442d-89ac-908746015028,Patrick Daniel,USA,Biography,2024-11-21,3,5,PayPal,15
890,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,Tyler Huynh,USA,Romance,2025-04-18,1,30.33,Credit Card,30.33
891,585abefb-d181-4f77-a500-1423faebcd19,Lisa Baxter,UK,Science,2023-06-01,2,30.19,Gift Card,60.38
892,257f7595-cdfb-4db9-85e7-8b23f4613f09,Michael Garrison,Germany,Children,2023-08-05,2,18.99,PayPal,37.98
893,f48f709c-49a2-4441-8ac4-de854a5b1aff,Jon Martinez,Australia,Fiction,2024-08-02,4,23.51,Gift Card,94.04
894,ec8be537-58ab-4778-943b-45e3b6d1f6bb,Jessica Hall,Canada,Biography,2024-05-03,2,9.97,PayPal,19.94
895,bf519362-41a6-4fed-a7ed-c8d8713f8f8c,Lynn Anderson,UK,Non-Fiction,2025-03-30,1,40.79,PayPal,40.79
896,d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,David Larsen,USA,Fiction,2023-05-06,1,17.71,PayPal,17.71
897,8fe069b6-eeda-4802-8568-f42689e03e22,Patrick Anderson,USA,Children,2024-05-21,1,33.19,Gift Card,33.19
898,1bf645f6-2324-4211-8588-fc1bb2384849,Megan Salas,Germany,Fantasy,2025-04-08,1,27.64,Credit Card,27.64
899,3d4196fe-963a-4617-bdab-07e79d9d028e,Stephanie Moran,USA,Fantasy,2024-07-13,1,32.22,PayPal,32.22
900,e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,Carlos Sawyer,USA,Fiction,2024-01-23,1,48.65,PayPal,48.65
901,3b9b2d45-a350-45e4-b9c5-9df987f255d6,Jeffrey Jones,USA,Fantasy,2023-10-23,1,24,Credit Card,24
902,548e1f6b-69ce-4e4e-99a6-92c90d700ea4,Christian Edwards,USA,Non-Fiction,2024-05-21,2,33.5,PayPal,67
903,ae62990c-19bd-4f93-b8ef-7666b7a4c719,Janice Stokes,USA,Fiction,2024-12-22,1,44.57,Credit Card,44.57
904,f6eab3a0-0153-4221-a331-0a28c550eca8,Jennifer Griffin,UK,Romance,2024-10-22,2,37.31,Credit Card,74.62
905,286ed390-edd9-4a1a-ba58-5b278ce3e7c3,Elizabeth Jennings,Canada,Fantasy,2024-08-08,4,23.09,Gift Card,92.36
906,e1721c83-ef5e-4376-a723-fb72682b163a,Jenny Durham,Germany,Science,2024-04-23,1,11.74,Bank Transfer,11.74
907,a689b424-7a3a-40e1-b9c7-73a0e0decc3d,Natasha Watkins,Australia,Science,2023-05-10,3,22.45,Credit Card,67.35
908,4988e418-f6c3-4218-8183-6315330f8be1,Blake Mitchell,Canada,Romance,2025-04-21,2,37.72,Gift Card,75.44
909,0f25477d-a559-40e7-8910-fade52380bf2,Morgan Atkinson,USA,Romance,2024-03-26,4,34.31,PayPal,137.24
910,a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,Lindsay Washington,Canada,Fantasy,2024-09-19,4,44.56,Bank Transfer,178.24
911,bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,Kathryn Garcia,UK,Science,2023-11-10,4,30.03,PayPal,120.12
912,098c60b3-efc9-409e-99af-6e09b91e3d6e,Amanda Lloyd,USA,Biography,2023-05-20,2,23.38,Credit Card,46.76
913,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,Mary Cruz,UK,Biography,2023-06-21,3,12.72,Gift Card,38.16
914,ef158d5b-2d00-4d05-966d-4627e1dace6a,Joseph Russell,Canada,Fiction,2023-09-29,2,16.82,Gift Card,33.64
915,d61169a1-ff46-46bf-894d-916deb6d2fed,Michelle Gross,UK,Romance,2025-02-20,1,19.29,Credit Card,19.29
916,2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,Robert Gomez,Canada,Children,2024-05-10,2,54.66,Gift Card,109.32
917,df4e713e-f64e-4dfc-bfbe-ac7aefc59738,Kyle Kaiser,USA,Non-Fiction,2023-11-18,2,17.27,Credit Card,34.54
918,0997623a-e072-4d96-8a1a-81f5ed10f004,Mary Reyes,Germany,Science,2024-06-26,4,17.45,Gift Card,69.8
919,9a4ffc0c-9165-42ed-8c63-6e95025f5543,Olivia Herrera MD,Australia,Fiction,2024-07-12,3,24.32,PayPal,72.96
920,55c551fc-fba5-4cc8-adaf-37661b780ede,Joseph Smith,USA,Children,2024-02-21,1,50.48,Credit Card,50.48
921,a42d0cd7-fd35-4f6a-b450-388748d90846,Michelle Moore,Germany,Fantasy,2025-01-29,1,42.08,Gift Card,42.08
922,e3a68a70-7e71-4b55-8639-bd418b15bd94,Mark Spencer,Canada,Fiction,2024-05-15,2,31.16,Credit Card,62.32
923,811414f8-d9df-4d0e-a25a-ed6cf0458043,Terri Roberts,Germany,Non-Fiction,2024-06-28,3,11.27,Credit Card,33.81
924,cf0e6d2b-315c-467a-85d8-a6ad77d0359e,Corey Clark,Australia,Fantasy,2025-01-11,3,33.03,PayPal,99.09
925,bb2aa146-2999-494c-94a7-b69b1cd66b09,Albert Black,Canada,Non-Fiction,2023-08-02,2,45.51,Gift Card,91.02
926,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,Michelle Johnson,USA,Non-Fiction,2024-03-20,1,53.48,Credit Card,53.48
927,564cfbd2-bc92-4d81-839b-058c2faabe0b,Amber Ross,USA,Non-Fiction,2025-01-31,1,5,PayPal,5
928,aca58d95-915a-4c30-8b86-b5a1ca6fbff8,Stephen Wolf,Canada,Children,2023-10-12,2,20.89,Gift Card,41.78
929,9c678393-2ced-4c0d-b173-04b5c1dd484a,Virginia Watson,UK,Science,2025-03-26,3,33.92,Gift Card,101.76
930,67ce378f-e5a4-483b-a383-889adb2c6ac8,Hannah Campbell,USA,Romance,2024-05-07,1,51.19,PayPal,51.19
931,53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,Jennifer Snow,USA,Children,2024-02-12,1,12.68,Bank Transfer,12.68
932,186b2880-ab54-4a15-a69d-01ff1634725b,John Elliott,Australia,Romance,2024-08-07,1,15.91,Credit Card,15.91
933,7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,Jamie Robertson,India,Children,2023-07-30,2,25.38,Gift Card,50.76
934,01bf9e73-3f80-4385-af92-40b652d78f10,Jaime Oneill,Canada,Non-Fiction,2023-11-13,5,11.32,PayPal,56.6
935,725d4259-3c4b-4eec-a231-ee7342c2d2eb,John Garcia,USA,Science,2024-02-25,1,5,Gift Card,5
936,546252e7-f43b-4052-8459-bd6ec0f63229,Hector Williams,USA,History,2023-06-15,2,64.14,Credit Card,128.28
937,92a81713-b90e-444b-951c-25d54d4c5280,Rebecca Nicholson,USA,Science,2023-04-27,1,28.55,Credit Card,28.55
938,5c0b9b10-a757-4b10-82f5-25b902ed73ce,Eric Howe,Germany,Fiction,2024-01-05,1,22.54,Credit Card,22.54
939,aaf407f7-0fe7-4149-bc7e-5368b1594847,Anthony Garrett,USA,Fiction,2024-11-02,1,14.54,PayPal,14.54
940,28e333b6-4e8a-4c4b-b724-20411e43fbd2,Kevin Thomas,UK,Non-Fiction,2025-04-03,2,31.76,Credit Card,63.52
941,ec50ace4-80a5-4e65-afa2-855967c96204,Brandy Moreno,USA,Non-Fiction,2024-07-09,2,24.07,PayPal,48.14
942,c5144d98-b41c-404f-a346-f415e5267a2b,Jessica Chang,UK,Science,2024-08-24,1,44.11,Gift Card,44.11
943,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,Randy Warner,UK,Fiction,2024-07-31,1,16.19,Gift Card,16.19
944,5e175b66-4b87-459f-b0cd-7f05ea87855e,Mr. Michael Garcia,Australia,Romance,2024-09-06,1,32.02,PayPal,32.02
945,f5159494-3818-4fd3-b889-936a9d5817e8,Justin Rodriguez DDS,USA,Non-Fiction,2023-10-29,4,31.37,Credit Card,125.48
